Orthogroup	Panther_annotation
OG0023545	 SUBFAMILY NOT NAMED
OG0023569	 SUBFAMILY NOT NAMED
OG0023575	 PROTEIN LIN-12
OG0023760	
OG0023820	 GRB2-ASSOCIATED AND REGULATOR OF MAPK PROTEIN FAMILY MEMBER
OG0024218	 SUBFAMILY NOT NAMED
OG0024229	 CELL DIVISION CYCLE PROTEIN 20 HOMOLOG
OG0024280	 FAILED AXON CONNECTIONS
OG0024310	 SODIUM-INDEPENDENT SULFATE ANION TRANSPORTER
OG0024313	
OG0024336	 RETROVIRUS-RELATED POL POLYPROTEIN LINE-1
OG0024358	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0024387	 DYNEIN HEAVY CHAIN 14 AXONEMAL
OG0024390	 PANCREAS/DUODENUM HOMEOBOX PROTEIN 1
OG0024414	 NO HIT
OG0024445	 KINESIN-LIKE PROTEIN KLP68D
OG0024480	 NO HIT
OG0024488	 ANOCTAMIN-5
OG0024497	 NO HIT
OG0024518	 ZINC FINGER ZZ-TYPE AND EF-HAND DOMAIN-CONTAINING PROTEIN 1
OG0024529	 UNCONVENTIONAL MYOSIN-IH
OG0024550	 FAMILY NOT NAMED
OG0024554	 ACID PHOSPHATASE TYPE 7
OG0024581	 ZYX102 PROTEIN
OG0024590	 SOLUTE CARRIER FAMILY 13 MEMBER 5
OG0024600	 TRIPLE FUNCTIONAL DOMAIN PROTEIN
OG0024606	 NO HIT
OG0024608	 MALTASE-GLUCOAMYLASE INTESTINAL
OG0024609	 FURIN-LIKE PROTEASE 1 ISOFORMS 1/1-X/2
OG0024610	 FIBROCYSTIN-L
OG0024613	 SUBFAMILY NOT NAMED
OG0024614	 SUBFAMILY NOT NAMED
OG0024641	 BAF CHROMATIN-REMODELING COMPLEX SUBUNIT BCL11A B
OG0024692	 PEPTIDASE M20 DOMAIN-CONTAINING PROTEIN 2
OG0024713	 EPIDIDYMAL SECRETORY GLUTATHIONE PEROXIDASE
OG0024738	 1-PHOSPHATIDYLINOSITOL 4 5-BISPHOSPHATE PHOSPHODIESTERASE BETA-4
OG0024758	
OG0024762	 NO HIT
OG0024784	 NO HIT
OG0024809	 TENEURIN AND N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE
OG0024848	 SUBFAMILY NOT NAMED
OG0024874	 G-PROTEIN COUPLED RECEPTOR
OG0024886	 TRANSMEMBRANE CHANNEL-RELATED
OG0024894	 STABILIN-1
OG0024911	 SUBFAMILY NOT NAMED
OG0024922	
OG0024943	 SUBFAMILY NOT NAMED
OG0024961	 NO HIT
OG0024982	 ORNITHINE DECARBOXYLASE
OG0024988	 SUBFAMILY NOT NAMED
OG0024999	 FAMILY NOT NAMED
OG0025024	 HEAVY CHAIN PUTATIVE-RELATED
OG0025040	 PROTEIN WNT-10A
OG0025064	 AUTOCRINE PROLIFERATION REPRESSOR PROTEIN A
OG0025076	 SD10469P
OG0025082	 SUBFAMILY NOT NAMED
OG0025099	 G-PROTEIN COUPLED RECEPTOR CG31760-LIKE PROTEIN-RELATED
OG0025106	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0025107	 NO HIT
OG0025113	 LIM DOMAIN-CONTAINING PROTEIN JUB
OG0025114	 METALLO-BETA-LACTAMASE SUPERFAMILY PROTEIN
OG0025259	 CYTOCHROME C OXIDASE POLYPEPTIDE VIC-2
OG0025260	 THROMBOSPONDIN TYPE I DOMAIN-CONTAINING 1
OG0025288	 METABOTROPIC GLUTAMATE RECEPTOR 5
OG0025300	 SUBFAMILY NOT NAMED
OG0025316	
OG0025322	 TRIOSEPHOSPHATE ISOMERASE B
OG0025328	 NO HIT
OG0025329	
OG0025342	 NO HIT
OG0025353	 NO HIT
OG0025374	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0025376	 DELTA-LIKE PROTEIN
OG0025394	 SELENIUM-BINDING PROTEIN 1
OG0025402	 BNAA03G47360D PROTEIN
OG0025404	 FMRFAMIDE-RELATED PEPTIDES
OG0025413	 COMPLEMENT COMPONENT RECEPTOR 1-LIKE PROTEIN
OG0025418	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0025429	 TRANSCRIPTION INITIATION FACTOR TFIID
OG0025433	 ANKYRIN-3-LIKE PROTEIN
OG0025436	 NO HIT
OG0025440	 CALMODULIN
OG0025454	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0025461	 NO HIT
OG0025468	 FAMILY NOT NAMED
OG0025483	 CADHERIN-87A
OG0025486	 NO HIT
OG0025487	 NO HIT
OG0025493	 NO HIT
OG0025497	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0025505	 SUBFAMILY NOT NAMED
OG0025521	 NO HIT
OG0025535	 NO HIT
OG0025539	 NO HIT
OG0025544	 SUBFAMILY NOT NAMED
OG0025547	 PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING FAMILY A MEMBER 5
OG0025550	 OSMOTIC AVOIDANCE ABNORMAL PROTEIN 1/WD REPEAT MEMBRANE PROTEIN
OG0025567	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0025568	 SUBFAMILY NOT NAMED
OG0025571	 NO HIT
OG0025573	 REGULATOR OF G-PROTEIN SIGNALING 3
OG0025575	 MANGETOUT ISOFORM G
OG0025577	 NO HIT
OG0025580	 NO HIT
OG0025583	 T-CELL RECEPTOR ALPHA CHAIN V REGION-RELATED
OG0025596	 FAMILY NOT NAMED
OG0025597	 NO HIT
OG0025606	 1-PHOSPHATIDYLINOSITOL 4 5-BISPHOSPHATE PHOSPHODIESTERASE GAMMA
OG0025611	 NO HIT
OG0025613	 F-BOX/LRR-REPEAT PROTEIN 21-RELATED
OG0025614	 AGAP001331-PA-RELATED
OG0025615	 SUBFAMILY NOT NAMED
OG0025620	 NO HIT
OG0025622	 NO HIT
OG0025623	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0025627	 SUBFAMILY NOT NAMED
OG0025628	 NO HIT
OG0025636	 PYROKININ 2 RECEPTOR 1-RELATED
OG0025646	
OG0025653	 T-BOX TRANSCRIPTION FACTOR TBX1
OG0025655	 LD47995P-RELATED
OG0025656	 NO HIT
OG0025658	
OG0025659	 NO HIT
OG0025661	 ALPHA 1 3 FUCOSYLTRANSFERASE-RELATED
OG0025664	
OG0025665	 FAMILY NOT NAMED
OG0025666	 FAMILY NOT NAMED
OG0025667	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0025678	 WASP INTERACTING PROTEIN-RELATED
OG0025689	 NK7.1 ISOFORM A
OG0025700	 NO HIT
OG0025709	 NO HIT
OG0025722	 NO HIT
OG0025730	 PROTEIN EVA-1
OG0025746	 PROTEIN EURL HOMOLOG
OG0025756	 FAMILY NOT NAMED
OG0025757	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0025759	 NO HIT
OG0025767	 NO HIT
OG0025777	 PROTEIN FAM84A
OG0025782	 FAMILY NOT NAMED
OG0025786	 NO HIT
OG0025789	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 3
OG0025805	 PROTEIN-COUPLED RECEPTOR GPR1 PUTATIVE-RELATED
OG0025820	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0025824	 CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE 19
OG0025829	 OPSIN RH1-RELATED
OG0025831	 NO HIT
OG0025839	 FAMILY NOT NAMED
OG0025841	 NO HIT
OG0025848	 DUAL SPECIFICITY PROTEIN PHOSPHATASE
OG0025852	 ZINC FINGER PROTEIN 423 HOMOLOG
OG0025854	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0025859	 NO HIT
OG0025863	 ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN
OG0025876	 SUBFAMILY NOT NAMED
OG0025885	 SEPTIN-4
OG0025898	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 5
OG0025900	 DEDICATOR OF CYTOKINESIS PROTEIN 9
OG0025905	 NO HIT
OG0025915	 UNCHARACTERIZED
OG0025918	 EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN
OG0025939	 UNCHARACTERIZED
OG0025940	 KETOACID-COENZYME A TRANSFERASE
OG0025942	 DACHSHUND
OG0025960	 GUANINE NUCLEOTIDE-BINDING PROTEIN SUBUNIT ALPHA-13
OG0025964	 V-TYPE PROTON ATPASE 116 KDA SUBUNIT A ISOFORM 1
OG0025977	 STABILIN-2
OG0025993	 FAMILY NOT NAMED
OG0026000	
OG0026027	 NO HIT
OG0026035	 NO HIT
OG0026139	 3-HYDROXYISOBUTYRYL-COA HYDROLASE MITOCHONDRIAL
OG0026194	 MEMBRANE METALLO-ENDOPEPTIDASE-LIKE 1
OG0026196	 FI09734P-RELATED
OG0026219	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 7
OG0026248	 GAMMA-AMINOBUTYRIC ACID RECEPTOR SUBUNIT BETA-LIKE
OG0026250	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0026268	 NOTCH LIGAND FAMILY MEMBER
OG0026288	 TRANSPOSASE-RELATED
OG0026296	 SUBFAMILY NOT NAMED
OG0026323	
OG0026325	 EXTRACELLULAR MATRIX PROTEIN A-RELATED
OG0026327	 TYROSINE-PROTEIN KINASE SHARK
OG0026328	 G-PROTEIN COUPLED RECEPTOR
OG0026332	
OG0026470	
OG0026479	 NO HIT
OG0026496	 NO HIT
OG0026497	 EGF-LIKE-DOMAIN MULTIPLE 7 8
OG0026533	 NO HIT
OG0026536	 PROTEIN EIGER
OG0026546	 NO HIT
OG0026574	 MAJOR CENTROMERE AUTOANTIGEN B
OG0026595	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0026661	 BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR TWIST
OG0026684	 MONOCARBOXYLATE TRANSPORTER 12
OG0026686	 NO HIT
OG0026700	 CUBILIN (INTRINSIC FACTOR-COBALAMIN RECEPTOR)
OG0026702	 HEART DEVELOPMENT PROTEIN WITH EGF-LIKE DOMAINS 1
OG0026710	 OPSIN
OG0026729	
OG0026742	 NO HIT
OG0026762	 NO HIT
OG0026766	 NO HIT
OG0026767	 NO HIT
OG0026769	 RETROTRANSPOSON
OG0026778	
OG0026780	 ENDONUCLEASE/EXONUCLEASE/PHOSPHATASE FAMILY DOMAIN-CONTAINING PROTEIN 1
OG0026789	 NO HIT
OG0026792	 HEAVY CHAIN PUTATIVE-RELATED
OG0026803	 UNCHARACTERIZED
OG0026808	 SUBFAMILY NOT NAMED
OG0026809	 ARMADILLO REPEAT CONTAINING 2
OG0026811	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1-B
OG0026815	 TRANSFERASE PUTATIVE-RELATED
OG0026822	 PROTEIN EVA-1
OG0026829	 SUBFAMILY NOT NAMED
OG0026857	 AP-2 COMPLEX SUBUNIT ALPHA-2
OG0026860	 NO HIT
OG0026872	 SUBFAMILY NOT NAMED
OG0026879	 NO HIT
OG0026883	 .
OG0026904	 NO HIT
OG0026907	 NO HIT
OG0026908	 NOTCH LIGAND FAMILY MEMBER
OG0026945	 SUBFAMILY NOT NAMED
OG0026978	 SIGNAL-INDUCED PROLIFERATION-ASSOCIATED 1-LIKE PROTEIN 2
OG0026987	 SUBGROUP IIII AMINOTRANSFERASE
OG0027009	 PATCHED DOMAIN-CONTAINING PROTEIN 3
OG0027018	 PROTEIN CBG26694
OG0027022	 COPINE DOMAIN PROTEIN ATYPICAL
OG0027038	 POLYCYSTIN-1
OG0027065	 FAMILY NOT NAMED
OG0027076	 SUBFAMILY NOT NAMED
OG0027082	 N(4)-(BETA-N-ACETYLGLUCOSAMINYL)-L-ASPARAGINASE
OG0027084	 SUBFAMILY NOT NAMED
OG0027088	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0027118	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN 2
OG0027119	 NO HIT
OG0027131	 SOX TRANSCRIPTION FACTOR
OG0027158	 SUBFAMILY NOT NAMED
OG0027167	 NO HIT
OG0027176	 NO HIT
OG0027179	 NO HIT
OG0027193	 SUBFAMILY NOT NAMED
OG0027194	 NO HIT
OG0027212	 ADENYLATE CYCLASE TYPE 3
OG0027220	 LOC361192
OG0027222	 POLYPEPTIDE N-ACETYLGALACTOSAMINYLTRANSFERASE 16
OG0027228	 HIGH MOBILITY GROUP PROTEIN DSP1
OG0027241	 ATILLA ISOFORM B-RELATED-RELATED
OG0027264	 FAMILY NOT NAMED
OG0027277	 NO HIT
OG0027279	 TRANSMEMBRANE PROTEIN 141
OG0027282	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0027289	 ATP-BINDING CASSETTE SUB-FAMILY B (MDR/TAP) MEMBER 5
OG0027331	 NO HIT
OG0027333	 FAMILY NOT NAMED
OG0027352	 KINESIN-LIKE PROTEIN
OG0027355	 NO HIT
OG0027357	 NO HIT
OG0027382	 NO HIT
OG0027387	 SUBFAMILY NOT NAMED
OG0027393	 FI18240P1-RELATED
OG0027408	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0027412	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 6
OG0027414	 SUBFAMILY NOT NAMED
OG0027438	 NO HIT
OG0027441	 GH3 DOMAIN-CONTAINING PROTEIN
OG0027450	 SUBFAMILY NOT NAMED
OG0027457	 NO HIT
OG0027463	 SUBFAMILY NOT NAMED
OG0027474	 NO HIT
OG0027488	 SUBFAMILY NOT NAMED
OG0027489	 SUBFAMILY NOT NAMED
OG0027493	 NO HIT
OG0027494	 MRNA EDITING ENZYME
OG0027595	 DNAH12 ISOFORM 2
OG0027610	 NO HIT
OG0027721	 PROTEIN FAM10A5-RELATED
OG0027894	 RECEPTOR PROTEIN KINASE ZMPK1-RELATED
OG0027942	 NO HIT
OG0028013	 PLANT UBX DOMAIN-CONTAINING PROTEIN 10
OG0028030	 TENASCIN-N
OG0028113	 DIPEPTIDYL PEPTIDASE 9
OG0028116	 NO HIT
OG0028135	 TYROSINE-PROTEIN PHOSPHATASE
OG0028141	 SUBFAMILY NOT NAMED
OG0028196	 NOTCH 3
OG0028208	 .
OG0028219	 GUANYLATE CYCLASE
OG0028240	 ZINC FINGER PROTEIN 774
OG0028543	
OG0028586	
OG0029393	 SYNAPTONEMAL COMPLEX PROTEIN 3
OG0029421	 OS10G0105400 PROTEIN
OG0029454	 NO HIT
OG0029492	 SODIUM/HYDROGEN EXCHANGER 7
OG0029510	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0029520	 NO HIT
OG0029542	 FIBRINOGEN C DOMAIN-CONTAINING PROTEIN 1
OG0029556	 DENTIN MATRIX PROTEIN 4 PROTEIN FAM20
OG0029572	 SUBFAMILY NOT NAMED
OG0029589	 ANGIOTENSIN-CONVERTING ENZYME
OG0029591	 NO HIT
OG0029620	
OG0029664	 NO HIT
OG0029688	 SELENIUM-BINDING PROTEIN 1
OG0029691	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0029692	
OG0029723	 SERINE/THREONINE-PROTEIN KINASE NEK7
OG0029747	 ANOCTAMIN-7
OG0029751	 NO HIT
OG0029779	 ANGIOPOIETIN-RELATED PROTEIN 4
OG0029801	 DESMOGLEIN FAMILY MEMBER
OG0029817	 GTP CYCLOHYDROLASE 1
OG0029875	 NO HIT
OG0029879	
OG0029897	
OG0029917	 COAGULATION FACTOR V
OG0029932	
OG0029939	 SOLUTE CARRIER FAMILY 13 MEMBER 2
OG0029943	
OG0029949	 OS10G0105400 PROTEIN
OG0029958	 NO HIT
OG0029961	 NO HIT
OG0029973	
OG0030042	 CADHERIN-87A
OG0030110	 PE REPEAT FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_4G13630)
OG0030138	
OG0030163	 FI18240P1-RELATED
OG0030286	
OG0030298	 NO HIT
OG0030331	 NO HIT
OG0030352	 NO HIT
OG0030354	 PHOSPHATIDYLINOSITOL GLYCAN CLASS N
OG0030374	 CHLORIDE CHANNEL PROTEIN D
OG0030451	 LIM/HOMEOBOX PROTEIN LHX9
OG0030470	
OG0030516	 SUBFAMILY NOT NAMED
OG0030547	 DNA-DEPENDENT PROTEIN KINASE CATALYTIC SUBUNIT
OG0030604	 ECHINODERM MICROTUBULE-ASSOCIATED PROTEIN-LIKE 4
OG0030609	 GLYCOSYLTRANSFERASE 14 FAMILY MEMBER
OG0030631	
OG0030742	 AGAP011099-PA
OG0030750	 NO HIT
OG0030814	 BNAA01G22700D PROTEIN
OG0030839	 SOLUTE CARRIER FAMILY 13 MEMBER 2
OG0030873	 NO HIT
OG0030908	
OG0030971	 NO HIT
OG0030972	
OG0030983	 PYRUVATE KINASE
OG0031010	 SUBFAMILY NOT NAMED
OG0031017	 VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 2
OG0031056	 CHRNA7-FAM7A FUSION PROTEIN-RELATED
OG0031060	 NO HIT
OG0031069	 SERINE/THREONINE-PROTEIN PHOSPHATASE WITH EF-HANDS 1
OG0031075	 SI:CH1073-335M2.2
OG0031096	 GLYCOSAMINOGLYCAN XYLOSYLKINASE
OG0031098	 NO HIT
OG0031143	 NEUROPEPTIDE Y RECEPTOR Y2
OG0031184	 ZGC:195170
OG0031195	 VESICLE-ASSOCIATED MEMBRANE PROTEIN-ASSOCIATED PROTEIN A
OG0031233	 NO HIT
OG0031235	 SUBFAMILY NOT NAMED
OG0031238	 VISUAL SYSTEM HOMEOBOX 2
OG0031245	 KRUEPPEL-LIKE FACTOR 14
OG0031258	 NO HIT
OG0031263	 OS10G0573800 PROTEIN
OG0031267	 LADYBIRD HOMEOBOX 2
OG0031275	 SUBFAMILY NOT NAMED
OG0031310	 HEART DEVELOPMENT PROTEIN WITH EGF-LIKE DOMAINS 1
OG0031328	 NO HIT
OG0031332	 SUBFAMILY NOT NAMED
OG0031337	 NO HIT
OG0031344	 T-COMPLEX PROTEIN 1 SUBUNIT ALPHA
OG0031346	 SUBFAMILY NOT NAMED
OG0031356	 5-HYDROXYTRYPTAMINE RECEPTOR 3C
OG0031358	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0031365	 SUBFAMILY NOT NAMED
OG0031369	 UNCHARACTERIZED FAM3
OG0031371	 NO HIT
OG0031378	 EG:EG0003.4 PROTEIN-RELATED
OG0031403	 ADENYLATE CYCLASE TYPE 2
OG0031433	 ADENOSYLHOMOCYSTEINASE
OG0031434	 WD REPEAT-CONTAINING PROTEIN 7
OG0031436	 I[[H]] CHANNEL ISOFORM E
OG0031437	 RAL GTPASE-ACTIVATING PROTEIN SUBUNIT ALPHA-1
OG0031438	 HYDROXYACID OXIDASE 1
OG0031440	 AMINO ACID TRANSPORTER PROTEIN JHI-21
OG0031457	 E3 UBIQUITIN-PROTEIN LIGASE RNF213-BETA
OG0031460	 NO HIT
OG0031466	 TETRATRICOPEPTIDE REPEAT PROTEIN 39B
OG0031481	 PHOSPHODIESTERASE
OG0031510	 CHRNA7-FAM7A FUSION PROTEIN-RELATED
OG0031529	 TYROSINE-PROTEIN KINASE RECEPTOR
OG0031577	 52 KDA REPRESSOR OF THE INHIBITOR OF THE PROTEIN KINASE-LIKE PROTEIN
OG0031600	 SUBFAMILY NOT NAMED
OG0031611	 ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-TYPE ACR-16
OG0031634	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1
OG0031648	 NO HIT
OG0031737	 NO HIT
OG0031765	 NO HIT
OG0031795	 ALPHA-MANNOSIDASE
OG0031797	 NO HIT
OG0031820	 NO HIT
OG0031849	 KINESIN-LIKE PROTEIN KIF3B
OG0031867	 NEUROBLASTOMA-AMPLIFIED SEQUENCE
OG0031875	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0031878	 HILLARIN
OG0031893	 PROTEIN-TYROSINE SULFOTRANSFERASE
OG0031899	 MITOGEN-ACTIVATED PROTEIN KINASE P38A-RELATED
OG0031902	 E3 UBIQUITIN-PROTEIN LIGASE RNF213
OG0031916	 NO HIT
OG0031942	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 5
OG0031959	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0031964	 FATTY ACID SYNTHASE
OG0031967	 [PROTEIN ADP-RIBOSYLARGININE] HYDROLASE
OG0031974	 VESICULAR GLUTAMATE TRANSPORTER 3
OG0031978	 OS01G0173600 PROTEIN
OG0031985	 SECRETIN/CLASS B GPCR
OG0031988	
OG0031992	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP10
OG0031996	 NO HIT
OG0031999	
OG0032011	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 1
OG0032018	 CWF19-LIKE PROTEIN 2
OG0032027	 GLYCOSYLTRANSFERASE STELLO1-RELATED
OG0032038	 RETINOIC ACID-INDUCED PROTEIN 2
OG0032062	 FAMILY NOT NAMED
OG0032067	 NO HIT
OG0032079	 NO HIT
OG0032092	 SUBFAMILY NOT NAMED
OG0032116	 LYMPHOID-SPECIFIC HELICASE
OG0032173	 MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
OG0032190	 52 KDA REPRESSOR OF THE INHIBITOR OF THE PROTEIN KINASE-LIKE PROTEIN
OG0032331	 SUBFAMILY NOT NAMED
OG0032377	 CYCLIC NUCLEOTIDE-GATED ION CHANNEL SUBUNIT B ISOFORM A
OG0032403	 NO HIT
OG0032433	 CYTOSOLIC CARBOXYPEPTIDASE 3
OG0032466	 NO HIT
OG0032467	 FMRFAMIDE RECEPTOR
OG0032476	 NO HIT
OG0032498	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0032510	 SERINE/THREONINE-PROTEIN KINASE NEK1
OG0032541	 FAT ATYPICAL CADHERIN-RELATED
OG0032561	
OG0032796	 ZINC FINGER PROTEIN 250
OG0032876	
OG0032896	 HIGH AFFINITY CGMP-SPECIFIC 3' 5'-CYCLIC PHOSPHODIESTERASE 9A
OG0032899	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0032901	 NO HIT
OG0032913	
OG0032929	 CHYMOTRYPSIN-ELASTASE INHIBITOR IXODIDIN-LIKE PROTEIN
OG0033094	 ZINC FINGER PROTEIN USH
OG0033118	 PROTEIN LIN-12
OG0033183	 NO HIT
OG0033192	 DYNEIN HEAVY CHAIN CYTOPLASMIC-LIKE PROTEIN
OG0033211	 CULLIN-4B
OG0033255	 SUBFAMILY NOT NAMED
OG0033265	 NO HIT
OG0033295	 NO HIT
OG0033315	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 1
OG0033345	 SUBFAMILY NOT NAMED
OG0033348	 NO HIT
OG0033363	 CATION-TRANSPORTING ATPASE 13A2
OG0033383	 SUBFAMILY NOT NAMED
OG0033384	 PROTEIN CBG17025
OG0033404	 RIMS-BINDING PROTEIN 3A-RELATED
OG0033412	 INOSITOL 1 4 5-TRISPHOSPHATE RECEPTOR TYPE 3
OG0033439	 NO HIT
OG0033446	 NO HIT
OG0033449	 DEOXYRIBONUCLEASE II
OG0033524	 IP14385P
OG0033557	 MONOCARBOXYLATE TRANSPORTER 8
OG0033567	 ZINC TRANSPORTER SLC39A7 HISTIDINE-RICH MEMBRANE PROTEIN KE4
OG0033649	 NO HIT
OG0033699	 CATENIN (CADHERIN-ASSOCIATED PROTEIN) DELTA 2B
OG0033717	 MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
OG0033734	 NO HIT
OG0033781	 SUBFAMILY NOT NAMED
OG0033803	 NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE
OG0033813	 NO HIT
OG0033832	 NO HIT
OG0033849	 NO HIT
OG0033865	 NO HIT
OG0033870	 SUBFAMILY NOT NAMED
OG0033881	 NO HIT
OG0033882	 NO HIT
OG0033914	 NO HIT
OG0033951	 NO HIT
OG0034002	 COLD SHOCK DOMAIN-CONTAINING PROTEIN 3-LIKE
OG0034010	 SUBFAMILY NOT NAMED
OG0034050	 NO HIT
OG0034053	 IA-2 PROTEIN TYROSINE PHOSPHATASE ISOFORM C
OG0034076	 SUBFAMILY NOT NAMED
OG0034081	 CALMODULIN-1
OG0034091	 BETA-HEXOSAMINIDASE SUBUNIT BETA
OG0034107	 AGAP001331-PA-RELATED
OG0034112	 NO HIT
OG0034125	 NO HIT
OG0034130	 NO HIT
OG0034131	 HISTONE ACETYLTRANSFERASE KAT6A
OG0034145	 NO HIT
OG0034146	 FAMILY NOT NAMED
OG0034151	 NO HIT
OG0034163	 PROTEIN CBG24663
OG0034186	 KINESIN-LIKE PROTEIN
OG0034188	 NO HIT
OG0034215	 GONADOLIBERIN
OG0034248	 SUBFAMILY NOT NAMED
OG0034251	 NEUROBEACHIN
OG0034261	 MANGANESE-TRANSPORTING ATPASE 13A1
OG0034270	 LEUCINE-RICH REPEAT-CONTAINING 30A
OG0034275	 PUTATIVE-RELATED
OG0034284	 SUBFAMILY NOT NAMED
OG0034314	 MAESTRO HEAT-LIKE REPEAT FAMILY MEMBER 1
OG0034315	 SUBFAMILY NOT NAMED
OG0034329	 RETICULON-4 RECEPTOR
OG0034340	 HELICASE WITH ZINC FINGER DOMAIN 2
OG0034347	 NO HIT
OG0034385	 ENZYMATIC POLYPROTEIN-RELATED
OG0034394	 NO HIT
OG0034400	 CELL DIVISION CYCLE 42-RELATED
OG0034402	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL TRPM
OG0034416	 NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE
OG0034570	
OG0034606	
OG0034821	
OG0034883	 SUBFAMILY NOT NAMED
OG0034945	 NO HIT
OG0035261	 CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 7
OG0035302	 KINESIN-LIKE PROTEIN
OG0035344	 SUBFAMILY NOT NAMED
OG0035364	 NO HIT
OG0035500	 SACSIN
OG0035553	 METALLOENDOPEPTIDASE
OG0035554	 SACSIN
OG0035571	
OG0035577	 DYNEIN AXONEMAL HEAVY CHAIN 1
OG0035584	 GAMMA-TUBULIN COMPLEX COMPONENT 2
OG0035699	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0035750	 NO HIT
OG0035808	 NO HIT
OG0036399	
OG0037905	 ALKYLGLYCEROL MONOOXYGENASE
OG0037931	 OS10G0105400 PROTEIN
OG0038074	 SI:CH211-203K16.3
OG0038116	 CADHERIN-87A
OG0038138	 CHYMOTRYPSIN-RELATED
OG0038185	 ORGANIC ANION TRANSPORTER
OG0038204	 LOCATION OF VULVA DEFECTIVE 1
OG0038225	 HOMOGENTISATE 1 2-DIOXYGENASE
OG0038252	 SUBFAMILY NOT NAMED
OG0038295	 RPE-SPONDIN
OG0038363	 NO HIT
OG0038391	 NO HIT
OG0038402	
OG0038703	
OG0038706	 PAPPALYSIN-1
OG0038711	 GLOBAL TRANSCRIPTION ACTIVATOR SNF2L1-RELATED
OG0038744	 NO HIT
OG0038756	 PLASMA MEMBRANE CALCIUM-TRANSPORTING ATPASE 3
OG0038766	 OPTOMOTOR-BLIND PROTEIN
