FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0048869	2	1	Ngen	0		
OG0048870	2	1	Ngen	0		
OG0048871	2	2	Protostomia	19	Tcas,Smed,Mollusca,Annelida,Lophophorata	
OG0048872	2	2	Kryptotrochozoa	1	Lana	
OG0048873	2	1	Ngen	0		
OG0048874	2	1	Ngen	0		
OG0048875	2	1	Ngen	0		
OG0048876	2	1	Ngen	0		
OG0048877	2	1	Ngen	0		
OG0048878	2	1	Ngen	0		
OG0048879	2	2	Protostomia	19	Tcas,Smed,Mollusca,Annelida,Lophophorata	
OG0048880	2	1	Ngen	0		
OG0048881	2	1	Ngen	0		
OG0048882	2	1	Ngen	0		
OG0048883	2	1	Ngen	0		
OG0048884	2	1	Ngen	0		
OG0048885	2	1	Ngen	0		
OG0048886	2	1	Ngen	0		
OG0048887	2	1	Ngen	0		
OG0048888	2	1	Ngen	0		
OG0048889	2	1	Ngen	0		
OG0048890	2	1	Ngen	0		
OG0048891	2	1	Ngen	0		
OG0048892	2	1	Ngen	0		
OG0048893	2	1	Ngen	0		
OG0048894	2	1	Ngen	0		
OG0048895	2	1	Ngen	0		
OG0048896	2	1	Ngen	0		
OG0048897	2	1	Ngen	0		
OG0048898	2	1	Ngen	0		
OG0048899	2	1	Ngen	0		
OG0048900	2	1	Ngen	0		
OG0048901	2	1	Ngen	0		
OG0048902	2	1	Ngen	0		
OG0048903	2	1	Ngen	0		
OG0048904	2	1	Ngen	0		
OG0048905	2	1	Ngen	0		
OG0048906	2	1	Ngen	0		
OG0048907	2	1	Ngen	0		
OG0048908	2	1	Ngen	0		
OG0048909	2	1	Ngen	0		
OG0048910	2	1	Ngen	0		
OG0048911	2	1	Ngen	0		
OG0048912	2	1	Ngen	0		
OG0048913	2	1	Ngen	0		
OG0048914	2	1	Ngen	0		
OG0048915	2	1	Ngen	0		
OG0048916	2	1	Ngen	0		
OG0048917	2	1	Ngen	0		
OG0048918	2	1	Ngen	0		
OG0048919	2	1	Ngen	0		
OG0048920	2	1	Ngen	0		
OG0048921	2	1	Ngen	0		
OG0048922	2	1	Ngen	0		
OG0048923	2	1	Ngen	0		
OG0048924	2	1	Ngen	0		
OG0048925	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0048926	2	1	Ngen	0		
OG0048927	2	1	Ngen	0		
OG0048928	2	1	Ngen	0		
OG0048929	2	1	Ngen	0		
OG0048930	2	1	Ngen	0		
OG0048931	2	1	Ngen	0		
OG0048932	2	1	Ngen	0		
OG0048933	2	1	Ngen	0		
OG0048934	2	1	Ngen	0		
OG0048935	2	1	Ngen	0		
OG0048936	2	1	Ngen	0		
OG0048937	2	1	Ngen	0		
OG0048938	2	1	Ngen	0		
OG0048939	2	1	Ngen	0		
OG0048940	2	1	Ngen	0		
OG0048941	2	1	Ngen	0		
OG0048942	2	1	Ngen	0		
OG0048943	2	1	Ngen	0		
OG0048944	2	1	Ngen	0		
OG0048945	2	1	Ngen	0		
OG0048946	2	1	Ngen	0		
OG0048947	2	1	Ngen	0		
OG0048948	2	2	Lophotrochozoa_cl1	11	Annelida_cl1,Lophophorata	
OG0048949	2	1	Ngen	0		
OG0048950	2	1	Ngen	0		
OG0048951	2	1	Ngen	0		
OG0048952	2	1	Ngen	0		
OG0048953	2	2	Spiralia	17	Mollusca,Annelida,Lophophorata	
OG0048954	2	1	Ngen	0		
OG0048955	2	1	Ngen	0		
OG0048956	2	2	Protostomia	19	Smar,Smed,Mollusca,Annelida,Lophophorata	
OG0048957	2	1	Ngen	0		
OG0048958	2	1	Ngen	0		
OG0048959	2	1	Ngen	0		
OG0048960	2	1	Ngen	0		
OG0048961	2	1	Ngen	0		
OG0048962	2	1	Ngen	0		
OG0048963	2	1	Ngen	0		
OG0048964	2	1	Ngen	0		
OG0048965	2	1	Ngen	0		
OG0048966	2	1	Ngen	0		
OG0048967	2	1	Ngen	0		
OG0048968	2	1	Ngen	0		
OG0048969	2	1	Ngen	0		
OG0048970	2	1	Ngen	0		
OG0048971	2	1	Ngen	0		
OG0048972	2	1	Ngen	0		
OG0048973	2	1	Ngen	0		
OG0048974	2	1	Ngen	0		
OG0048975	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0048976	2	1	Ngen	0		
OG0048977	2	1	Ngen	0		
OG0048978	2	1	Ngen	0		
OG0048979	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0048980	2	1	Ngen	0		
OG0048981	2	1	Ngen	0		
OG0048982	2	1	Ngen	0		
OG0048983	2	1	Ngen	0		
OG0048984	2	1	Ngen	0		
OG0048985	2	1	Ngen	0		
OG0048986	2	1	Ngen	0		
OG0048987	2	1	Ngen	0		
OG0048988	2	1	Ngen	0		
OG0048989	2	1	Ngen	0		
OG0048990	2	1	Ngen	0		
OG0048991	2	1	Ngen	0		
OG0048992	2	1	Ngen	0		
OG0048993	2	1	Ngen	0		
OG0048994	2	1	Ngen	0		
OG0048995	2	1	Ngen	0		
OG0048996	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0048997	2	2	Lophotrochozoa_cl1	11	Annelida_cl1,Lophophorata	
OG0048998	2	1	Ngen	0		
OG0048999	2	1	Ngen	0		
OG0049000	2	2	Protostomia	19	Smar,Smed,Mollusca,Annelida,Lophophorata	
OG0049001	2	1	Ngen	0		
OG0049002	2	1	Ngen	0		
OG0049003	2	1	Ngen	0		
OG0049004	2	1	Ngen	0		
OG0049005	2	1	Ngen	0		
OG0049006	2	2	Nephrozoa	24	Spur,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049007	2	1	Ngen	0		
OG0049008	2	1	Ngen	0		
OG0049009	2	2	Nephrozoa	24	Spur,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049010	2	1	Ngen	0		
OG0049011	2	1	Ngen	0		
OG0049012	2	1	Ngen	0		
OG0049013	2	1	Ngen	0		
OG0049014	2	1	Ngen	0		
OG0049015	2	1	Ngen	0		
OG0049016	2	1	Ngen	0		
OG0049017	2	1	Ngen	0		
OG0049018	2	1	Ngen	0		
OG0049019	2	1	Ngen	0		
OG0049020	2	1	Ngen	0		
OG0049021	2	1	Ngen	0		
OG0049022	2	1	Ngen	0		
OG0049023	2	1	Ngen	0		
OG0049024	2	1	Ngen	0		
OG0049025	2	1	Ngen	0		
OG0049026	2	1	Ngen	0		
OG0049027	2	1	Ngen	0		
OG0049028	2	1	Ngen	0		
OG0049029	2	1	Ngen	0		
OG0049030	2	1	Ngen	0		
OG0049031	2	1	Ngen	0		
OG0049032	2	1	Ngen	0		
OG0049033	2	1	Ngen	0		
OG0049034	2	1	Ngen	0		
OG0049035	2	1	Ngen	0		
OG0049036	2	1	Ngen	0		
OG0049037	2	1	Ngen	0		
OG0049038	2	1	Ngen	0		
OG0049039	2	1	Ngen	0		
OG0049040	2	1	Ngen	0		
OG0049041	2	1	Ngen	0		
OG0049042	2	1	Ngen	0		
OG0049043	2	2	Kryptotrochozoa	1	Lana	
OG0049044	2	1	Ngen	0		
OG0049045	2	1	Ngen	0		
OG0049046	2	1	Ngen	0		
OG0049047	2	1	Ngen	0		
OG0049048	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049049	2	1	Ngen	0		
OG0049050	2	2	Lophotrochozoa_cl1	11	Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Lophophorata	
OG0049051	2	1	Ngen	0		
OG0049052	2	1	Ngen	0		
OG0049053	2	1	Ngen	0		
OG0049054	2	2	Kryptotrochozoa	1	Lana	
OG0049055	2	1	Ngen	0		
OG0049056	2	2	Lophotrochozoa_cl1	11	Ofus,Dgyr,Lluy,Vestimentifera_cl2,Ofra,Sedentaria_cl1,Lophophorata	
OG0049057	2	1	Ngen	0		
OG0049058	2	1	Ngen	0		
OG0049059	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049060	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049061	2	1	Ngen	0		
OG0049062	2	1	Ngen	0		
OG0049063	2	1	Ngen	0		
OG0049064	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049065	2	1	Ngen	0		
OG0049066	2	1	Ngen	0		
OG0049067	2	2	Kryptotrochozoa	1	Lana	
OG0049068	2	1	Ngen	0		
OG0049069	2	1	Ngen	0		
OG0049070	2	1	Ngen	0		
OG0049071	2	2	Kryptotrochozoa	1	Lana	
OG0049072	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049073	2	2	Kryptotrochozoa	1	Lana	
OG0049074	2	2	Protostomia	19	Smar,Smed,Mollusca,Annelida,Lophophorata	
OG0049075	2	1	Ngen	0		
OG0049076	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049077	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049078	2	2	Nephrozoa	24	Spur,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049079	2	1	Ngen	0		
OG0049080	2	1	Ngen	0		
OG0049081	2	1	Ngen	0		
OG0049082	2	2	Kryptotrochozoa	1	Lana	
OG0049083	2	1	Ngen	0		
OG0049084	2	1	Ngen	0		
OG0049085	2	2	Lophotrochozoa_cl1	11	Annelida_cl1,Lophophorata	
OG0049086	2	1	Ngen	0		
OG0049087	2	2	Kryptotrochozoa	1	Lana	
OG0049088	2	1	Ngen	0		
OG0049089	2	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049090	2	1	Ngen	0		
OG0049091	2	2	Lophotrochozoa_cl1	11	Annelida_cl1,Lophophorata	
OG0049092	2	1	Ngen	0		
OG0049093	2	1	Ngen	0		
OG0049094	2	2	Nephrozoa	24	Spur,Chordata,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0049095	2	2	Lophotrochozoa_cl1	11	Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Lophophorata	
OG0049096	2	1	Nvec	0		
OG0049097	2	1	Nvec	0		
OG0049098	2	1	Nvec	0		
OG0049099	2	1	Nvec	0		
OG0049100	2	1	Nvec	0		
OG0049101	2	1	Nvec	0		
OG0049102	2	1	Nvec	0		
OG0049103	2	1	Nvec	0		
OG0049104	2	1	Nvec	0		
OG0049105	2	1	Nvec	0		
OG0049106	2	1	Nvec	0		
OG0049107	2	1	Nvec	0		
OG0049108	2	1	Nvec	0		
OG0049109	2	1	Nvec	0		
OG0049110	2	1	Nvec	0		
OG0049111	2	1	Nvec	0		
OG0049112	2	1	Nvec	0		
OG0049113	2	1	Nvec	0		
OG0049114	2	1	Nvec	0		
OG0049115	2	1	Nvec	0		
OG0049116	2	1	Nvec	0		
OG0049117	2	1	Nvec	0		
OG0049118	2	1	Nvec	0		
OG0049119	2	1	Nvec	0		
OG0049120	2	1	Nvec	0		
OG0049121	2	1	Nvec	0		
OG0049122	2	1	Nvec	0		
OG0049123	2	1	Nvec	0		
OG0049124	2	2	Eumetazoa	26	Hmia,Deuterostomia,Tcas,Spiralia	
OG0049125	2	1	Nvec	0		
OG0049126	2	1	Nvec	0		
OG0049127	2	1	Nvec	0		
OG0049128	2	1	Nvec	0		
OG0049129	2	1	Nvec	0		
OG0049130	2	1	Nvec	0		
OG0049131	2	1	Nvec	0		
OG0049132	2	1	Nvec	0		
OG0049133	2	1	Nvec	0		
OG0049134	2	1	Nvec	0		
OG0049135	2	1	Nvec	0		
OG0049136	2	1	Nvec	0		
OG0049137	2	1	Nvec	0		
OG0049138	2	1	Nvec	0		
OG0049139	2	1	Nvec	0		
OG0049140	2	1	Nvec	0		
OG0049141	2	1	Nvec	0		
OG0049142	2	1	Nvec	0		
OG0049143	2	2	Eumetazoa	26	Hmia,Spur,Chordata,Protostomia	
OG0049144	2	1	Nvec	0		
OG0049145	2	1	Nvec	0		
OG0049146	2	1	Nvec	0		
OG0049147	2	1	Nvec	0		
OG0049148	2	1	Nvec	0		
OG0049149	2	1	Nvec	0		
OG0049150	2	1	Nvec	0		
OG0049151	2	1	Nvec	0		
OG0049152	2	1	Nvec	0		
OG0049153	2	1	Nvec	0		
OG0049154	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida_cl1,Kryptotrochozoa	
OG0049155	2	1	Nvec	0		
OG0049156	2	1	Nvec	0		
OG0049157	2	1	Nvec	0		
OG0049158	2	1	Nvec	0		
OG0049159	2	1	Nvec	0		
OG0049160	2	1	Nvec	0		
OG0049161	2	1	Nvec	0		
OG0049162	2	1	Nvec	0		
OG0049163	2	1	Nvec	0		
OG0049164	2	1	Nvec	0		
OG0049165	2	1	Nvec	0		
OG0049166	2	1	Nvec	0		
OG0049167	2	1	Nvec	0		
OG0049168	2	1	Nvec	0		
OG0049169	2	1	Nvec	0		
OG0049170	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0049171	2	1	Nvec	0		
OG0049172	2	1	Nvec	0		
OG0049173	2	1	Nvec	0		
OG0049174	2	2	Eumetazoa	26	Hmia,Spur,Chordata,Protostomia	
OG0049175	2	1	Nvec	0		
OG0049176	2	1	Nvec	0		
OG0049177	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0049178	2	1	Nvec	0		
OG0049179	2	1	Nvec	0		
OG0049180	2	1	Nvec	0		
OG0049181	2	1	Nvec	0		
OG0049182	2	1	Nvec	0		
OG0049183	2	1	Nvec	0		
OG0049184	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida_cl1,Kryptotrochozoa	
OG0049185	2	1	Nvec	0		
OG0049186	2	1	Nvec	0		
OG0049187	2	1	Nvec	0		
OG0049188	2	1	Nvec	0		
OG0049189	2	1	Nvec	0		
OG0049190	2	1	Nvec	0		
OG0049191	2	1	Nvec	0		
OG0049192	2	1	Nvec	0		
OG0049193	2	1	Nvec	0		
OG0049194	2	1	Nvec	0		
OG0049195	2	1	Nvec	0		
OG0049196	2	1	Nvec	0		
OG0049197	2	1	Nvec	0		
OG0049198	2	1	Nvec	0		
OG0049199	2	1	Nvec	0		
OG0049200	2	1	Nvec	0		
OG0049201	2	1	Nvec	0		
OG0049202	2	1	Nvec	0		
OG0049203	2	1	Nvec	0		
OG0049204	2	1	Nvec	0		
OG0049205	2	1	Nvec	0		
OG0049206	2	1	Nvec	0		
OG0049207	2	1	Nvec	0		
OG0049208	2	1	Nvec	0		
OG0049209	2	1	Nvec	0		
OG0049210	2	1	Nvec	0		
OG0049211	2	1	Nvec	0		
OG0049212	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049213	2	1	Nvec	0		
OG0049214	2	1	Nvec	0		
OG0049215	2	1	Nvec	0		
OG0049216	2	1	Nvec	0		
OG0049217	2	1	Nvec	0		
OG0049218	2	1	Nvec	0		
OG0049219	2	1	Nvec	0		
OG0049220	2	1	Nvec	0		
OG0049221	2	1	Nvec	0		
OG0049222	2	1	Nvec	0		
OG0049223	2	1	Nvec	0		
OG0049224	2	1	Nvec	0		
OG0049225	2	1	Nvec	0		
OG0049226	2	1	Nvec	0		
OG0049227	2	1	Nvec	0		
OG0049228	2	1	Nvec	0		
OG0049229	2	1	Nvec	0		
OG0049230	2	1	Nvec	0		
OG0049231	2	1	Nvec	0		
OG0049232	2	1	Nvec	0		
OG0049233	2	1	Nvec	0		
OG0049234	2	1	Nvec	0		
OG0049235	2	1	Nvec	0		
OG0049236	2	1	Nvec	0		
OG0049237	2	1	Nvec	0		
OG0049238	2	1	Nvec	0		
OG0049239	2	1	Nvec	0		
OG0049240	2	1	Nvec	0		
OG0049241	2	1	Nvec	0		
OG0049242	2	1	Nvec	0		
OG0049243	2	1	Nvec	0		
OG0049244	2	1	Nvec	0		
OG0049245	2	1	Nvec	0		
OG0049246	2	1	Nvec	0		
OG0049247	2	1	Nvec	0		
OG0049248	2	1	Nvec	0		
OG0049249	2	1	Nvec	0		
OG0049250	2	1	Nvec	0		
OG0049251	2	1	Nvec	0		
OG0049252	2	1	Nvec	0		
OG0049253	2	1	Nvec	0		
OG0049254	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049255	2	1	Nvec	0		
OG0049256	2	1	Nvec	0		
OG0049257	2	2	Eumetazoa	26	Hmia,Deuterostomia,Tcas,Spiralia	
OG0049258	2	1	Nvec	0		
OG0049259	2	1	Nvec	0		
OG0049260	2	1	Nvec	0		
OG0049261	2	1	Nvec	0		
OG0049262	2	1	Nvec	0		
OG0049263	2	1	Nvec	0		
OG0049264	2	1	Nvec	0		
OG0049265	2	1	Nvec	0		
OG0049266	2	1	Nvec	0		
OG0049267	2	1	Nvec	0		
OG0049268	2	1	Nvec	0		
OG0049269	2	1	Nvec	0		
OG0049270	2	1	Nvec	0		
OG0049271	2	1	Nvec	0		
OG0049272	2	1	Nvec	0		
OG0049273	2	1	Nvec	0		
OG0049274	2	1	Nvec	0		
OG0049275	2	1	Nvec	0		
OG0049276	2	1	Nvec	0		
OG0049277	2	1	Nvec	0		
OG0049278	2	1	Nvec	0		
OG0049279	2	1	Nvec	0		
OG0049280	2	1	Nvec	0		
OG0049281	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049282	2	1	Nvec	0		
OG0049283	2	1	Nvec	0		
OG0049284	2	1	Nvec	0		
OG0049285	2	1	Nvec	0		
OG0049286	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049287	2	1	Nvec	0		
OG0049288	2	1	Nvec	0		
OG0049289	2	1	Nvec	0		
OG0049290	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida_cl1,Kryptotrochozoa	
OG0049291	2	1	Nvec	0		
OG0049292	2	1	Nvec	0		
OG0049293	2	1	Nvec	0		
OG0049294	2	1	Nvec	0		
OG0049295	2	1	Nvec	0		
OG0049296	2	1	Nvec	0		
OG0049297	2	1	Nvec	0		
OG0049298	2	1	Nvec	0		
OG0049299	2	1	Nvec	0		
OG0049300	2	1	Nvec	0		
OG0049301	2	1	Nvec	0		
OG0049302	2	1	Nvec	0		
OG0049303	2	1	Nvec	0		
OG0049304	2	1	Nvec	0		
OG0049305	2	1	Nvec	0		
OG0049306	2	1	Nvec	0		
OG0049307	2	1	Nvec	0		
OG0049308	2	1	Nvec	0		
OG0049309	2	1	Nvec	0		
OG0049310	2	1	Nvec	0		
OG0049311	2	1	Nvec	0		
OG0049312	2	1	Nvec	0		
OG0049313	2	1	Nvec	0		
OG0049314	2	1	Nvec	0		
OG0049315	2	1	Nvec	0		
OG0049316	2	1	Nvec	0		
OG0049317	2	1	Nvec	0		
OG0049318	2	1	Nvec	0		
OG0049319	2	1	Nvec	0		
OG0049320	2	1	Nvec	0		
OG0049321	2	1	Nvec	0		
OG0049322	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049323	2	1	Nvec	0		
OG0049324	2	1	Nvec	0		
OG0049325	2	1	Nvec	0		
OG0049326	2	1	Nvec	0		
OG0049327	2	1	Nvec	0		
OG0049328	2	1	Nvec	0		
OG0049329	2	1	Nvec	0		
OG0049330	2	1	Nvec	0		
OG0049331	2	1	Nvec	0		
OG0049332	2	1	Nvec	0		
OG0049333	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida_cl1,Kryptotrochozoa	
OG0049334	2	1	Nvec	0		
OG0049335	2	1	Nvec	0		
OG0049336	2	1	Nvec	0		
OG0049337	2	1	Nvec	0		
OG0049338	2	1	Nvec	0		
OG0049339	2	1	Nvec	0		
OG0049340	2	1	Nvec	0		
OG0049341	2	1	Nvec	0		
OG0049342	2	1	Nvec	0		
OG0049343	2	1	Nvec	0		
OG0049344	2	1	Nvec	0		
OG0049345	2	1	Nvec	0		
OG0049346	2	1	Nvec	0		
OG0049347	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0049348	2	1	Nvec	0		
OG0049349	2	1	Nvec	0		
OG0049350	2	1	Nvec	0		
OG0049351	2	1	Nvec	0		
OG0049352	2	1	Nvec	0		
OG0049353	2	1	Nvec	0		
OG0049354	2	1	Nvec	0		
OG0049355	2	1	Nvec	0		
OG0049356	2	1	Nvec	0		
OG0049357	2	1	Nvec	0		
OG0049358	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049359	2	1	Nvec	0		
OG0049360	2	1	Nvec	0		
OG0049361	2	1	Nvec	0		
OG0049362	2	1	Nvec	0		
OG0049363	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049364	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049365	2	1	Nvec	0		
OG0049366	2	1	Nvec	0		
OG0049367	2	1	Nvec	0		
OG0049368	2	1	Nvec	0		
OG0049369	2	1	Nvec	0		
OG0049370	2	1	Nvec	0		
OG0049371	2	1	Nvec	0		
OG0049372	2	1	Nvec	0		
OG0049373	2	1	Nvec	0		
OG0049374	2	1	Nvec	0		
OG0049375	2	1	Nvec	0		
OG0049376	2	1	Nvec	0		
OG0049377	2	1	Nvec	0		
OG0049378	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Ngen,Lana	
OG0049379	2	1	Nvec	0		
OG0049380	2	1	Nvec	0		
OG0049381	2	1	Nvec	0		
OG0049382	2	1	Nvec	0		
OG0049383	2	1	Nvec	0		
OG0049384	2	1	Nvec	0		
OG0049385	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Ngen,Lana	
OG0049386	2	1	Nvec	0		
OG0049387	2	1	Nvec	0		
OG0049388	2	1	Nvec	0		
OG0049389	2	1	Nvec	0		
OG0049390	2	1	Nvec	0		
OG0049391	2	1	Nvec	0		
OG0049392	2	1	Nvec	0		
OG0049393	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Lophotrochozoa	
OG0049394	2	1	Nvec	0		
OG0049395	2	1	Nvec	0		
OG0049396	2	1	Nvec	0		
OG0049397	2	1	Nvec	0		
OG0049398	2	1	Nvec	0		
OG0049399	2	1	Nvec	0		
OG0049400	2	1	Nvec	0		
OG0049401	2	1	Nvec	0		
OG0049402	2	1	Nvec	0		
OG0049403	2	1	Nvec	0		
OG0049404	2	1	Nvec	0		
OG0049405	2	1	Nvec	0		
OG0049406	2	1	Nvec	0		
OG0049407	2	2	Eumetazoa	26	Hmia,Deuterostomia,Tcas,Spiralia	
OG0049408	2	1	Nvec	0		
OG0049409	2	1	Nvec	0		
OG0049410	2	1	Nvec	0		
OG0049411	2	1	Nvec	0		
OG0049412	2	1	Nvec	0		
OG0049413	2	1	Nvec	0		
OG0049414	2	1	Nvec	0		
OG0049415	2	1	Nvec	0		
OG0049416	2	1	Nvec	0		
OG0049417	2	1	Nvec	0		
OG0049418	2	1	Nvec	0		
OG0049419	2	1	Nvec	0		
OG0049420	2	1	Nvec	0		
OG0049421	2	1	Nvec	0		
OG0049422	2	1	Nvec	0		
OG0049423	2	1	Nvec	0		
OG0049424	2	1	Nvec	0		
OG0049425	2	1	Nvec	0		
OG0049426	2	1	Nvec	0		
OG0049427	2	2	Eumetazoa	26	Hmia,Spur,Chordata,Protostomia	
OG0049428	2	1	Nvec	0		
OG0049429	2	1	Nvec	0		
OG0049430	2	1	Nvec	0		
OG0049431	2	1	Nvec	0		
OG0049432	2	1	Nvec	0		
OG0049433	2	1	Nvec	0		
OG0049434	2	1	Nvec	0		
OG0049435	2	1	Nvec	0		
OG0049436	2	1	Nvec	0		
OG0049437	2	1	Nvec	0		
OG0049438	2	1	Nvec	0		
OG0049439	2	1	Nvec	0		
OG0049440	2	1	Nvec	0		
OG0049441	2	1	Nvec	0		
OG0049442	2	1	Nvec	0		
OG0049443	2	1	Nvec	0		
OG0049444	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida_cl1,Kryptotrochozoa	
OG0049445	2	1	Nvec	0		
OG0049446	2	1	Nvec	0		
OG0049447	2	1	Nvec	0		
OG0049448	2	1	Nvec	0		
OG0049449	2	1	Nvec	0		
OG0049450	2	1	Nvec	0		
OG0049451	2	1	Nvec	0		
OG0049452	2	1	Nvec	0		
OG0049453	2	1	Nvec	0		
OG0049454	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049455	2	1	Nvec	0		
OG0049456	2	1	Nvec	0		
OG0049457	2	1	Nvec	0		
OG0049458	2	1	Nvec	0		
OG0049459	2	1	Nvec	0		
OG0049460	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049461	2	1	Nvec	0		
OG0049462	2	1	Nvec	0		
OG0049463	2	1	Nvec	0		
OG0049464	2	1	Nvec	0		
OG0049465	2	1	Nvec	0		
OG0049466	2	1	Nvec	0		
OG0049467	2	1	Nvec	0		
OG0049468	2	1	Nvec	0		
OG0049469	2	1	Nvec	0		
OG0049470	2	1	Nvec	0		
OG0049471	2	1	Nvec	0		
OG0049472	2	1	Nvec	0		
OG0049473	2	1	Nvec	0		
OG0049474	2	2	Eumetazoa	26	Hmia,Skow,Chordata,Protostomia	
OG0049475	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0049476	2	1	Nvec	0		
OG0049477	2	1	Nvec	0		
OG0049478	2	1	Nvec	0		
OG0049479	2	1	Nvec	0		
OG0049480	2	1	Nvec	0		
OG0049481	2	1	Nvec	0		
OG0049482	2	1	Nvec	0		
OG0049483	2	2	Eumetazoa	26	Hmia,Deuterostomia,Tcas,Spiralia	
OG0049484	2	1	Nvec	0		
OG0049485	2	1	Nvec	0		
OG0049486	2	1	Nvec	0		
OG0049487	2	1	Nvec	0		
OG0049488	2	1	Nvec	0		
OG0049489	2	1	Nvec	0		
OG0049490	2	1	Nvec	0		
OG0049491	2	1	Nvec	0		
OG0049492	2	1	Nvec	0		
OG0049493	2	1	Nvec	0		
OG0049494	2	1	Nvec	0		
OG0049495	2	1	Nvec	0		
OG0049496	2	1	Nvec	0		
OG0049497	2	1	Nvec	0		
OG0049498	2	2	Eumetazoa	26	Hmia,Spur,Chordata,Protostomia	
OG0049499	2	1	Nvec	0		
OG0049500	2	1	Nvec	0		
OG0049501	2	1	Nvec	0		
OG0049502	2	1	Nvec	0		
OG0049503	2	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Ngen,Lana	
OG0049504	2	1	Nvec	0		
OG0049505	2	1	Nvec	0		
OG0049506	2	1	Nvec	0		
OG0049507	2	1	Nvec	0		
OG0049508	2	1	Nvec	0		
OG0049509	2	1	Nvec	0		
