#Host
nbis-mrna-10864	K22182
nbis-mrna-13569	K13710
nbis-mrna-18189	K04437
nbis-mrna-18209	K20051
nbis-mrna-18204	K11536
nbis-mrna-18203	K14349
nbis-mrna-13493	K20051
nbis-mrna-13494	K03068
nbis-mrna-12442	K20051
nbis-mrna-12443	K09228
nbis-mrna-20013	K11657
nbis-mrna-16219	K06237
nbis-mrna-16218	K06237
nbis-mrna-16217	K06237
nbis-mrna-16216	K06237
nbis-mrna-15456	K09228
nbis-mrna-22058	K22792
nbis-mrna-16141	K24610
nbis-mrna-9586	K08840
nbis-mrna-6750	K11840
nbis-mrna-19465	K08838
nbis-mrna-6278	K07893
nbis-mrna-9269	K19721
nbis-mrna-7109	K00106
nbis-mrna-13404	K00565
nbis-mrna-10758	K23379
nbis-mrna-1045	K05694
nbis-mrna-1046	K05694
nbis-mrna-16688	K18592
nbis-mrna-2532	K12396
nbis-mrna-15691	K06782
nbis-mrna-4720	K04437
nbis-mrna-16689	K22656
nbis-mrna-13150	K11447
nbis-mrna-3423	K12396
nbis-mrna-17851	K14442
nbis-mrna-5239	K12396
nbis-mrna-21094	K16680
nbis-mrna-16028	K09405
nbis-mrna-20904	K23615
nbis-mrna-12704	K09597
nbis-mrna-1809	K22614
nbis-mrna-2152	K08654
nbis-mrna-2474	K15259
nbis-mrna-79	K02599
nbis-mrna-2082	K14442
nbis-mrna-21609	K14616
nbis-mrna-21610	K14616
nbis-mrna-21611	K14616
nbis-mrna-21417	K00753
nbis-mrna-21650	K17341
nbis-mrna-21652	K02599
nbis-mrna-21653	K20051
nbis-mrna-21654	K06756
nbis-mrna-17123	K11265
nbis-mrna-17125	K09602
nbis-mrna-17129	K06129
nbis-mrna-17131	K00962
nbis-mrna-17136	K18211
nbis-mrna-17144	K11447
nbis-mrna-22459	K12396
nbis-mrna-21916	K00106
nbis-mrna-21919	K00106
nbis-mrna-21918	K00106
nbis-mrna-21917	K00106
nbis-mrna-22273	K12396
nbis-mrna-22386	K21357
nbis-mrna-22387	K08269
nbis-mrna-7033	K04705
nbis-mrna-7721	K01593
nbis-mrna-20318	K12396
nbis-mrna-3746	K13046
nbis-mrna-15732	K18886
nbis-mrna-15730	K12396
nbis-mrna-20624	K18886
nbis-mrna-20625	K18886
nbis-mrna-19374	K09597
nbis-mrna-905	K17341
nbis-mrna-2564	K02599
nbis-mrna-9907	K23207
nbis-mrna-16887	K03068
nbis-mrna-16892	K24741
nbis-mrna-18261	K11428
nbis-mrna-22052	K24680
nbis-mrna-2704	K16507
nbis-mrna-6552	K04988
nbis-mrna-6551	K02599
nbis-mrna-20813	K14616
nbis-mrna-9353	K00002
nbis-mrna-9354	K00011
nbis-mrna-9352	K00002
nbis-mrna-11286	K01313
nbis-mrna-4751	K17341
nbis-mrna-4753	K17341
nbis-mrna-2565	K05093
nbis-mrna-11908	K06776
nbis-mrna-11911	K11447
nbis-mrna-13896	K08017
nbis-mrna-13897	K10059
nbis-mrna-200	K06252
nbis-mrna-13619	K05096
nbis-mrna-2343	K23325
nbis-mrna-8474	K06255
nbis-mrna-12072	K11447
nbis-mrna-12678	K12396
nbis-mrna-12710	K11447
nbis-mrna-4182	K10380
nbis-mrna-4183	K10380
nbis-mrna-1984	K06675
nbis-mrna-1127	K19876
nbis-mrna-12455	K16680
nbis-mrna-2598	K16680
nbis-mrna-2600	K16680
nbis-mrna-9087	K03068
nbis-mrna-13802	K19636
nbis-mrna-1582	K13963
nbis-mrna-2062	K17341
nbis-mrna-1612	K12396
nbis-mrna-15390	K24496
nbis-mrna-3534	K18886
nbis-mrna-12035	K11972
nbis-mrna-12036	K04211
nbis-mrna-17094	K20051
nbis-mrna-19602	K19511
nbis-mrna-3037	K06756
nbis-mrna-3036	K16680
nbis-mrna-7856	K24469
nbis-mrna-9886	K24054
nbis-mrna-9887	K24054
nbis-mrna-9888	K06675
nbis-mrna-14615	K23624
nbis-mrna-14616	K23624
nbis-mrna-13369	K12396
nbis-mrna-4879	K12396
nbis-mrna-4013	K12396
nbis-mrna-19152	K04397
nbis-mrna-19151	K04397
nbis-mrna-18778	K06675
nbis-mrna-466	K00108
nbis-mrna-20418	K08654
nbis-mrna-9559	K08585
nbis-mrna-9558	K08585
nbis-mrna-19445	K22371
nbis-mrna-19446	K14349
nbis-mrna-21155	K10809
nbis-mrna-4506	K04828
nbis-mrna-10242	K10706
nbis-mrna-7110	K05038
nbis-mrna-7113	K05038
nbis-mrna-7111	K19721
nbis-mrna-7745	K04828
nbis-mrna-11502	K09458
nbis-mrna-1573	K12751
nbis-mrna-482	K22611
nbis-mrna-479	K06255
nbis-mrna-16281	K00142
nbis-mrna-6513	K09228
nbis-mrna-15242	K14808
nbis-mrna-11428	K06675
nbis-mrna-11427	K06675
nbis-mrna-10538	K13047
nbis-mrna-7387	K12396
nbis-mrna-7544	K14442
nbis-mrna-6630	K12396
nbis-mrna-6629	K12396
nbis-mrna-949	K11840
nbis-mrna-13516	K00461
nbis-mrna-1581	K12396
nbis-mrna-17630	K04437
nbis-mrna-14991	K05093
nbis-mrna-16439	K11447
nbis-mrna-8757	K11865
nbis-mrna-19970	K10100
nbis-mrna-20731	K09564
nbis-mrna-15917	K11447
nbis-mrna-11827	K14442
nbis-mrna-11669	K19408
nbis-mrna-18779	K01896
nbis-mrna-3557	K11447
nbis-mrna-6726	K12396
nbis-mrna-15063	K11840
nbis-mrna-15062	K11840
nbis-mrna-15064	K00850
nbis-mrna-3257	K11840
nbis-mrna-3256	K11840
nbis-mrna-3501	K02599
nbis-mrna-17566	K05694
nbis-mrna-9858	K14521
nbis-mrna-14134	K02599
nbis-mrna-12996	K10143
nbis-mrna-16052	K14349
nbis-mrna-11215	K11840
nbis-mrna-1810	K11840
nbis-mrna-14828	K12396
nbis-mrna-2316	K14442
nbis-mrna-11219	K04828
nbis-mrna-20120	K19178
nbis-mrna-6796	K04828
nbis-mrna-11864	K07364
nbis-mrna-18266	K22611
nbis-mrna-18262	K12396
nbis-mrna-2071	K12396
nbis-mrna-7924	K00698
nbis-mrna-3533	K14349
nbis-mrna-6614	K10809
nbis-mrna-5019	K24054
nbis-mrna-2752	K22020
nbis-mrna-19750	K16810
nbis-mrna-5047	K10059
nbis-mrna-15877	K09640
nbis-mrna-12486	K12482
nbis-mrna-4271	K19721
nbis-mrna-1101	K16810
nbis-mrna-3221	K11447
nbis-mrna-2353	K19754
nbis-mrna-3559	K12396
nbis-mrna-20262	K11447
nbis-mrna-19347	K12396
nbis-mrna-15234	K14442
nbis-mrna-19646	K10143
nbis-mrna-6478	K11447
nbis-mrna-21078	K05719
nbis-mrna-8214	K00106
nbis-mrna-18756	K08654
nbis-mrna-14113	K12396
nbis-mrna-20110	K11840
nbis-mrna-13277	K04828
nbis-mrna-3476	K08105
nbis-mrna-6885	K13696
nbis-mrna-11518	K06776
nbis-mrna-19983	K14388
nbis-mrna-15461	K12396
nbis-mrna-19930	K08654
nbis-mrna-10537	K08654
nbis-mrna-7058	K00461
nbis-mrna-18419	K12396
nbis-mrna-4466	K07364
nbis-mrna-7712	K12751
nbis-mrna-20797	K10395
nbis-mrna-19424	K03882
nbis-mrna-19423	K03883
nbis-mrna-19425	K02262
nbis-mrna-19140	K12396
nbis-mrna-12888	K00461
nbis-mrna-1509	K19360
nbis-mrna-14271	K08654
nbis-mrna-12589	K10395
nbis-mrna-18120	K06826
nbis-mrna-19421	K12396
nbis-mrna-13512	K22371
nbis-mrna-2044	K01874
nbis-mrna-17280	K07511
nbis-mrna-14256	K22128
nbis-mrna-16143	K08873
nbis-mrna-3460	K11865
nbis-mrna-8781	K08654
nbis-mrna-9751	K12396
nbis-mrna-3535	K11447
nbis-mrna-2754	K11447
nbis-mrna-8201	K16060
nbis-mrna-11692	K06642
nbis-mrna-12024	K20347
nbis-mrna-19167	K08654
nbis-mrna-15531	K05658
nbis-mrna-11920	K16308
nbis-mrna-19821	K12396
nbis-mrna-11018	K02434
nbis-mrna-7792	K24054
nbis-mrna-7793	K24054
nbis-mrna-7794	K24054
nbis-mrna-18388	K11447
nbis-mrna-13902	K11840
nbis-mrna-9570	K08654
nbis-mrna-16761	K03331
nbis-mrna-20405	K00026
nbis-mrna-17066	K10579
nbis-mrna-19109	K01365
nbis-mrna-11768	K17785
nbis-mrna-4335	K15261
nbis-mrna-12909	K08654
nbis-mrna-3214	K12352
nbis-mrna-1377	K13026
nbis-mrna-7546	K09568
nbis-mrna-16983	K10590
nbis-mrna-16160	K16449
nbis-mrna-7932	K06530
nbis-mrna-15067	K11447
nbis-mrna-4322	K23437
nbis-mrna-18180	K24909
nbis-mrna-15102	K00698
nbis-mrna-5615	K11649
nbis-mrna-3928	K02370
nbis-mrna-2046	K08654
nbis-mrna-13276	K09098
nbis-mrna-16432	K08654
nbis-mrna-14787	K06051
nbis-mrna-18012	K24286
nbis-mrna-20151	K23927
nbis-mrna-1915	K16810
nbis-mrna-14926	K10395
nbis-mrna-17031	K05940
nbis-mrna-536	K00901
nbis-mrna-13744	K10414
nbis-mrna-8960	K17776
nbis-mrna-5385	K00830
nbis-mrna-6359	K02183
nbis-mrna-20128	K06238
nbis-mrna-10277	K09597
nbis-mrna-11285	K10413
nbis-mrna-19403	K16308
nbis-mrna-8365	K21625
nbis-mrna-20872	K08488
nbis-mrna-1180	K02599
nbis-mrna-7875	K00289
nbis-mrna-6	K14556
nbis-mrna-10610	K10609
nbis-mrna-10223	K14349
nbis-mrna-13818	K14805
nbis-mrna-44	K11447
nbis-mrna-9803	K13963
nbis-mrna-5585	K12230
nbis-mrna-14324	K06776
nbis-mrna-3605	K01897
nbis-mrna-4099	K01179
nbis-mrna-3473	K12396
nbis-mrna-3474	K12396
nbis-mrna-6422	K11447
nbis-mrna-8677	K08656
nbis-mrna-16812	K12826
nbis-mrna-13119	K04859
nbis-mrna-16926	K05542
nbis-mrna-739	K09228
nbis-mrna-738	K09228
nbis-mrna-6254	K08654
nbis-mrna-4504	K16467
nbis-mrna-9994	K11649
nbis-mrna-17341	K13116
nbis-mrna-814	K10380
nbis-mrna-13252	K08574
nbis-mrna-5880	K10104
nbis-mrna-18436	K19986
nbis-mrna-5480	K21594
nbis-mrna-19517	K06762
nbis-mrna-19657	K14966
nbis-mrna-19385	K06530
nbis-mrna-1595	K08773
nbis-mrna-14159	K08378
nbis-mrna-15303	K06792
nbis-mrna-19454	K16572
nbis-mrna-10483	K11447
nbis-mrna-10482	K11447
nbis-mrna-1007	K14442
nbis-mrna-4111	K11447
nbis-mrna-11498	K11447
nbis-mrna-19268	K17094
nbis-mrna-5345	K12396
nbis-mrna-6801	K04828
nbis-mrna-10819	K14442
nbis-mrna-13269	K11840
nbis-mrna-18583	K04437
nbis-mrna-12064	K11840
nbis-mrna-4606	K04437
nbis-mrna-16538	K20052
nbis-mrna-17407	K20052
nbis-mrna-2743	K19636
nbis-mrna-2744	K19636
nbis-mrna-247	K11447
nbis-mrna-20019	K11447
nbis-mrna-9270	K18592
nbis-mrna-9271	K18592
nbis-mrna-1111	K06255
nbis-mrna-1112	K14442
nbis-mrna-1109	K11447
nbis-mrna-13432	K14442
nbis-mrna-13433	K11447
nbis-mrna-10984	K12396
nbis-mrna-6955	K12396
nbis-mrna-6076	K11447
nbis-mrna-1806	K12618
nbis-mrna-15059	K06776
nbis-mrna-19762	K02183
nbis-mrna-16017	K23287
nbis-mrna-4284	K11447
nbis-mrna-14210	K22544
nbis-mrna-19370	K22611
nbis-mrna-1272	K22611
nbis-mrna-1275	K00142
nbis-mrna-15529	K22611
nbis-mrna-11868	K10104
nbis-mrna-16554	K06051
nbis-mrna-4933	K05099
nbis-mrna-12605	K12837
nbis-mrna-12603	K04432
nbis-mrna-3636	K11447
nbis-mrna-3482	K11447
nbis-mrna-10650	K11447
nbis-mrna-3741	K11447
nbis-mrna-15304	K11447
nbis-mrna-19208	K19721
nbis-mrna-3988	K06236
nbis-mrna-8674	K11447
nbis-mrna-2730	K14442
nbis-mrna-2729	K11447
nbis-mrna-2728	K11447
nbis-mrna-3529	K14349
nbis-mrna-15218	K23425
nbis-mrna-20586	K06825
nbis-mrna-20589	K24822
nbis-mrna-17559	K24822
nbis-mrna-10651	K24822
nbis-mrna-19179	K11447
nbis-mrna-2916	K02516
#Symbiont
RZUD01000001.1_1	K01104,K03325,K03741,K03892,K18701
RZUD01000001.1_2	K10773
RZUD01000001.1_6	K00128,K06447
RZUD01000001.1_8	K04770
RZUD01000001.1_9	K03601
RZUD01000001.1_10	K00088
RZUD01000001.1_11	K01951
RZUD01000010.1_2	K00380,K14338
RZUD01000010.1_3	K01895
RZUD01000010.1_5	K02342
RZUD01000010.1_6	K07182
RZUD01000010.1_7	K14393
RZUD01000010.1_13	K02621
RZUD01000010.1_15	K03545
RZUD01000010.1_16	K01358
RZUD01000010.1_17	K03544
RZUD01000010.1_18	K01338
RZUD01000010.1_19	K03530
RZUD01000010.1_20	K03770
RZUD01000010.1_21	K03666
RZUD01000010.1_22	K03665
RZUD01000010.1_23	K04088
RZUD01000010.1_24	K04087
RZUD01000010.1_25	K09937
RZUD01000010.1_26	K02502
RZUD01000010.1_27	K01939
RZUD01000010.1_28	K01665
RZUD01000010.1_32	K00231
RZUD01000010.1_41	K00425,K08738
RZUD01000010.1_42	K02305
RZUD01000010.1_44	K07152
RZUD01000010.1_46	K00428
RZUD01000010.1_48	K08356
RZUD01000010.1_56	K07678,K20974
RZUD01000010.1_65	K02415
RZUD01000010.1_66	K02416
RZUD01000010.1_67	K02417
RZUD01000010.1_69	K02419
RZUD01000010.1_70	K02420
RZUD01000010.1_71	K02421
RZUD01000010.1_72	K02401
RZUD01000010.1_73	K02400
RZUD01000010.1_74	K02404
RZUD01000010.1_75	K04562
RZUD01000010.1_76	K02405
RZUD01000010.1_77	K03413
RZUD01000010.1_78	K03414
RZUD01000010.1_79	K03407
RZUD01000010.1_80	K03412
RZUD01000010.1_81	K02556
RZUD01000010.1_82	K02557
RZUD01000010.1_83	K03496
RZUD01000010.1_84	K03408
RZUD01000010.1_85	K03408
RZUD01000010.1_88	K03753,K13818
RZUD01000010.1_91	K19055
RZUD01000010.1_95	K00335
RZUD01000010.1_96	K00123,K18332
RZUD01000010.1_101	K11527
RZUD01000010.1_104	K06214
RZUD01000010.1_105	K04338
RZUD01000010.1_106	K04337
RZUD01000010.1_107	K04333
RZUD01000010.1_109	K02040
RZUD01000010.1_128	K07082
RZUD01000010.1_129	K00943
RZUD01000010.1_130	K02341
RZUD01000010.1_131	K02676
RZUD01000010.1_132	K03424
RZUD01000010.1_133	K07636
RZUD01000010.1_134	K07657
RZUD01000010.1_135	K02036
RZUD01000010.1_137	K02038
RZUD01000010.1_138	K02037
RZUD01000010.1_139	K01104,K02039,K03741
RZUD01000010.1_140	K02040
RZUD01000010.1_142	K03324
RZUD01000010.1_144	K00937
RZUD01000010.1_145	K15635
RZUD01000010.1_148	K20977
RZUD01000010.1_150	K03723
RZUD01000010.1_155	K02346
RZUD01000010.1_156	K09919
RZUD01000010.1_157	K07112
RZUD01000010.1_159	K04765
RZUD01000010.1_161	K03797
RZUD01000010.1_162	K03406
RZUD01000010.1_163	K01919
RZUD01000010.1_164	K10764
RZUD01000010.1_168	K07660
RZUD01000010.1_169	K07637
RZUD01000010.1_171	K06949
RZUD01000010.1_173	K06013
RZUD01000010.1_174	K13288
RZUD01000010.1_176	K18979
RZUD01000010.1_177	K17758,K17759
RZUD01000010.1_178	K06925
RZUD01000010.1_179	K01448
RZUD01000010.1_180	K03572
RZUD01000010.1_181	K00791
RZUD01000010.1_184	K03324
RZUD01000010.1_185	K01885
RZUD01000010.1_186	K01886
RZUD01000010.1_188	K03558
RZUD01000010.1_189	K00764
RZUD01000010.1_191	K02556
RZUD01000010.1_192	K02557
RZUD01000010.1_197	K01876
RZUD01000010.1_198	K08310
RZUD01000010.1_199	K01487
RZUD01000010.1_200	K01992
RZUD01000010.1_201	K01990
RZUD01000010.1_202	K01915
RZUD01000010.1_203	K06980
RZUD01000010.1_204	K01147
RZUD01000010.1_206	K11180
RZUD01000010.1_207	K11181
RZUD01000010.1_208	K13821
RZUD01000010.1_209	K13821
RZUD01000010.1_211	K07003
RZUD01000010.1_212	K07003
RZUD01000010.1_215	K03546,K09817
RZUD01000010.1_217	K03579
RZUD01000010.1_218	K03579
RZUD01000010.1_219	K03752
RZUD01000010.1_220	K13816
RZUD01000010.1_221	K10715,K20974
RZUD01000010.1_222	K02078
RZUD01000010.1_223	K09458,K14660,K14667
RZUD01000010.1_224	K00574
RZUD01000010.1_225	K07679,K07716
RZUD01000010.1_226	K07814,K13815
RZUD01000010.1_227	K03413
RZUD01000010.1_229	K00651
RZUD01000010.1_231	K03306
RZUD01000010.1_234	K01129
RZUD01000010.1_237	K22132
RZUD01000010.1_238	K11391
RZUD01000010.1_239	K07396
RZUD01000010.1_240	K03455
RZUD01000010.1_241	K12573
RZUD01000010.1_242	K03218
RZUD01000010.1_243	K13643
RZUD01000010.1_244	K07320
RZUD01000010.1_246	K02495
RZUD01000010.1_247	K00996,K16707
RZUD01000010.1_248	K05946
RZUD01000010.1_257	K03415
RZUD01000010.1_262	K07051
RZUD01000010.1_264	K03179
RZUD01000010.1_270	K03924
RZUD01000010.1_274	K06045
RZUD01000010.1_276	K01858
RZUD01000010.1_277	K02481,K07712
RZUD01000010.1_288	K10716
RZUD01000010.1_290	K21218
RZUD01000010.1_294	K01952
RZUD01000011.1_1	K02528
RZUD01000011.1_2	K01338,K08675
RZUD01000011.1_3	K07234
RZUD01000011.1_6	K03111
RZUD01000011.1_8	K03701
RZUD01000011.1_9	K22205
RZUD01000011.1_10	K02879
RZUD01000011.1_11	K03040
RZUD01000011.1_12	K02986
RZUD01000011.1_13	K02948
RZUD01000011.1_14	K02952
RZUD01000011.1_15	K02919
RZUD01000011.1_16	K03076
RZUD01000011.1_17	K02876
RZUD01000011.1_18	K02907
RZUD01000011.1_19	K02988
RZUD01000011.1_20	K02881
RZUD01000011.1_21	K02933
RZUD01000011.1_22	K02994
RZUD01000011.1_23	K02954
RZUD01000011.1_24	K02931
RZUD01000011.1_25	K02895
RZUD01000011.1_26	K02874
RZUD01000011.1_27	K02961
RZUD01000011.1_28	K02904
RZUD01000011.1_29	K02878
RZUD01000011.1_30	K02982
RZUD01000011.1_31	K02890
RZUD01000011.1_32	K02965
RZUD01000011.1_33	K02886
RZUD01000011.1_34	K02892
RZUD01000011.1_35	K02926
RZUD01000011.1_36	K02906
RZUD01000011.1_37	K02946
RZUD01000011.1_38	K02358
RZUD01000011.1_39	K02355
RZUD01000011.1_40	K02992
RZUD01000011.1_41	K02950
RZUD01000011.1_42	K03046
RZUD01000011.1_43	K03043
RZUD01000011.1_44	K02935
RZUD01000011.1_45	K02864
RZUD01000011.1_46	K02863
RZUD01000011.1_47	K02867
RZUD01000011.1_48	K02601
RZUD01000011.1_49	K03073
RZUD01000011.1_50	K02358
RZUD01000011.1_53	K00919
RZUD01000011.1_54	K00948
RZUD01000011.1_55	K02897
RZUD01000011.1_56	K01056
RZUD01000011.1_60	K07003
RZUD01000011.1_68	K03088
RZUD01000011.1_69	K04066
RZUD01000011.1_70	K07657
RZUD01000011.1_72	K01887
RZUD01000011.1_73	K03591
RZUD01000011.1_77	K04759
RZUD01000011.1_78	K04758
RZUD01000011.1_80	K03281
RZUD01000011.1_83	K07484
RZUD01000011.1_86	K03600
RZUD01000011.1_87	K03599
RZUD01000011.1_88	K00413
RZUD01000011.1_89	K00412
RZUD01000011.1_90	K00411
RZUD01000011.1_92	K04691,K04772
RZUD01000011.1_95	K01953
RZUD01000011.1_96	K06076
RZUD01000011.1_97	K00817
RZUD01000011.1_98	K00013
RZUD01000011.1_99	K00765
RZUD01000011.1_100	K00790
RZUD01000011.1_103	K07122
RZUD01000011.1_104	K02067
RZUD01000011.1_105	K02066
RZUD01000011.1_106	K02065
RZUD01000011.1_110	K11473
RZUD01000011.1_111	K06134
RZUD01000011.1_113	K07397
RZUD01000011.1_114	K10914
RZUD01000011.1_115	K01609
RZUD01000011.1_116	K00766
RZUD01000011.1_118	K01658,K01664
RZUD01000011.1_119	K01657
RZUD01000011.1_120	K01091
RZUD01000011.1_121	K01783
RZUD01000011.1_125	K05801
RZUD01000011.1_131	K00846,K18478
RZUD01000011.1_133	K00681
RZUD01000011.1_136	K07678
RZUD01000011.1_143	K02448
RZUD01000011.1_146	K04748
RZUD01000011.1_148	K02164,K02276
RZUD01000011.1_150	K00147
RZUD01000011.1_151	K00969
RZUD01000011.1_152	K09710
RZUD01000011.1_154	K02340
RZUD01000011.1_156	K03643
RZUD01000011.1_157	K01869
RZUD01000011.1_161	K21071
RZUD01000011.1_162	K15987
RZUD01000011.1_163	K01507
RZUD01000011.1_164	K07095
RZUD01000011.1_165	K03637
RZUD01000011.1_166	K07216
RZUD01000011.1_167	K03978
RZUD01000011.1_168	K03498
RZUD01000011.1_169	K03499
RZUD01000011.1_170	K13599
RZUD01000011.1_173	K03500
RZUD01000011.1_174	K00604
RZUD01000011.1_175	K01462
RZUD01000011.1_177	K04096
RZUD01000011.1_178	K03747
RZUD01000011.1_179	K03168
RZUD01000011.1_180	K16092
RZUD01000011.1_181	K02016
RZUD01000011.1_182	K02015
RZUD01000011.1_183	K02013
RZUD01000011.1_188	K03182
RZUD01000011.1_189	K03496
RZUD01000011.1_192	K00523
RZUD01000011.1_194	K05591
RZUD01000011.1_196	K02498
RZUD01000011.1_197	K02496,K13543
RZUD01000011.1_198	K01719
RZUD01000011.1_199	K01749
RZUD01000011.1_200	K17230
RZUD01000011.1_201	K08083
RZUD01000011.1_202	K08082
RZUD01000011.1_203	K01755
RZUD01000011.1_206	K05851
RZUD01000011.1_208	K01778
RZUD01000011.1_209	K09921
RZUD01000011.1_210	K03733
RZUD01000011.1_211	K01419
RZUD01000011.1_212	K03667
RZUD01000011.1_213	K01814
RZUD01000011.1_214	K03183
RZUD01000011.1_215	K03690
RZUD01000011.1_216	K03688
RZUD01000011.1_218	K03328
RZUD01000011.1_219	K02501
RZUD01000011.1_220	K02500
RZUD01000011.1_224	K01791,K13019
RZUD01000011.1_228	K00604,K11175
RZUD01000011.1_235	K13017
RZUD01000011.1_236	K13018
RZUD01000011.1_241	K12984
RZUD01000011.1_243	K07576
RZUD01000011.1_244	K03152
RZUD01000011.1_245	K09798
RZUD01000011.1_246	K03797
RZUD01000011.1_248	K15633
RZUD01000011.1_250	K01011
RZUD01000011.1_251	K03071
RZUD01000011.1_252	K00057
RZUD01000011.1_253	K03216
RZUD01000011.1_254	K17828
RZUD01000011.1_255	K01915
RZUD01000011.1_258	K07678,K20974
RZUD01000011.1_260	K11744
RZUD01000011.1_263	K00974
RZUD01000011.1_267	K00428
RZUD01000011.1_270	K00020
RZUD01000011.1_271	K01599
RZUD01000011.1_276	K07712
RZUD01000011.1_277	K07708
RZUD01000011.1_279	K01915
RZUD01000011.1_281	K02356
RZUD01000011.1_283	K04085
RZUD01000011.1_285	K01878
RZUD01000011.1_286	K01879
RZUD01000011.1_288	K03273
RZUD01000011.1_289	K00655
RZUD01000011.1_290	K02470
RZUD01000011.1_291	K02470
RZUD01000011.1_293	K02338
RZUD01000011.1_294	K02313
RZUD01000011.1_295	K03217
RZUD01000011.1_296	K03650
RZUD01000011.1_299	K03495
RZUD01000011.1_300	K03501
RZUD01000011.1_302	K03496
RZUD01000011.1_303	K03497
RZUD01000011.1_305	K02108
RZUD01000011.1_306	K02110
RZUD01000011.1_307	K02109
RZUD01000011.1_308	K02113
RZUD01000011.1_309	K02111
RZUD01000011.1_310	K02115
RZUD01000011.1_311	K02112
RZUD01000011.1_312	K02114
RZUD01000011.1_313	K03775
RZUD01000011.1_314	K04042
RZUD01000011.1_315	K00820
RZUD01000011.1_317	K01666
RZUD01000011.1_318	K07304
RZUD01000011.1_319	K00845
RZUD01000011.1_320	K03657
RZUD01000011.1_325	K02909
RZUD01000011.1_328	K03617
RZUD01000011.1_329	K03613
RZUD01000011.1_331	K03614
RZUD01000011.1_332	K03615
RZUD01000011.1_333	K00850,K21071
RZUD01000011.1_334	K04069
RZUD01000011.1_336	K21636
RZUD01000011.1_337	K01915
RZUD01000011.1_338	K06001
RZUD01000011.1_343	K01902
RZUD01000011.1_344	K01903
RZUD01000011.1_345	K00171,K00172,K02573,K03737,K13795,K18930
RZUD01000011.1_346	K03616
RZUD01000011.1_349	K00175
RZUD01000011.1_350	K00174
RZUD01000011.1_352	K00335
RZUD01000011.1_353	K00239,K00278
RZUD01000011.1_355	K01647
RZUD01000011.1_359	K07154
RZUD01000012.1_2	K02487,K06596
RZUD01000012.1_3	K02660
RZUD01000012.1_4	K02659
RZUD01000012.1_5	K02658
RZUD01000012.1_6	K02657
RZUD01000012.1_9	K01920
RZUD01000012.1_10	K03734
RZUD01000012.1_11	K03832
RZUD01000012.1_12	K07735
RZUD01000012.1_13	K07447
RZUD01000012.1_14	K02825
RZUD01000012.1_15	K00609
RZUD01000012.1_16	K01465,K01466
RZUD01000012.1_17	K02823
RZUD01000012.1_20	K05527
RZUD01000012.1_24	K03654
RZUD01000012.1_25	K03310
RZUD01000012.1_28	K11688,K21395
RZUD01000012.1_29	K11312
RZUD01000012.1_36	K00939
RZUD01000012.1_38	K11912
RZUD01000012.1_39	K02003
RZUD01000012.1_40	K02004
RZUD01000012.1_42	K00951
RZUD01000012.1_44	K00950
RZUD01000012.1_45	K01633
RZUD01000012.1_46	K08591
RZUD01000012.1_47	K01409
RZUD01000012.1_48	K02970
RZUD01000012.1_49	K09117
RZUD01000012.1_50	K02316
RZUD01000012.1_51	K03086
RZUD01000012.1_55	K21024
RZUD01000012.1_64	K00655
RZUD01000012.1_68	K09792
RZUD01000012.1_71	K02003
RZUD01000012.1_73	K11914
RZUD01000012.1_76	K00847
RZUD01000012.1_80	K03118
RZUD01000012.1_81	K03117
RZUD01000012.1_82	K03116
RZUD01000012.1_83	K01523
RZUD01000012.1_84	K01496,K11755
RZUD01000012.1_85	K01663,K02500
RZUD01000012.1_86	K01814,K01817
RZUD01000012.1_87	K02501
RZUD01000012.1_88	K01089,K01693
RZUD01000012.1_91	K08483,K08484
RZUD01000012.1_92	K08311
RZUD01000012.1_97	K07012
RZUD01000012.1_99	K19123
RZUD01000012.1_100	K19046
RZUD01000012.1_101	K19124
RZUD01000012.1_102	K19125
RZUD01000012.1_103	K19126
RZUD01000012.1_110	K12132
RZUD01000012.1_114	K16951
RZUD01000012.1_116	K03737
RZUD01000012.1_117	K00226
RZUD01000012.1_121	K18778
RZUD01000012.1_123	K03671,K03672
RZUD01000012.1_125	K02569
RZUD01000012.1_127	K17230
RZUD01000012.1_128	K17229
RZUD01000012.1_134	K00525
RZUD01000012.1_135	K00526
RZUD01000012.1_140	K01438
RZUD01000012.1_141	K14682
RZUD01000012.1_146	K01153
RZUD01000012.1_149	K01154
RZUD01000012.1_150	K03427
RZUD01000012.1_151	K05539
RZUD01000012.1_153	K09826
RZUD01000012.1_156	K07028
RZUD01000012.1_158	K14441
RZUD01000012.1_159	K05838
RZUD01000012.1_161	K03774
RZUD01000012.1_162	K03527
RZUD01000012.1_163	K02655
RZUD01000012.1_165	K02674
RZUD01000012.1_166	K02673
RZUD01000012.1_167	K02672
RZUD01000012.1_168	K02671
RZUD01000012.1_170	K03153
RZUD01000012.1_174	K02670
RZUD01000012.1_175	K02669
RZUD01000012.1_176	K06997
RZUD01000012.1_177	K00286
RZUD01000012.1_178	K02221
RZUD01000012.1_182	K09792
RZUD01000012.1_183	K08218
RZUD01000012.1_184	K00762
RZUD01000012.1_187	K05501
RZUD01000012.1_188	K00930,K22478
RZUD01000012.1_189	K01840,K15778
RZUD01000012.1_190	K13038
RZUD01000012.1_191	K03630
RZUD01000012.1_194	K02902
